_id,permalink,name,tag_type,systems_enabled,image_eeus_filename,Image,description
4dcd4e1a02f3993abc000021,science,Science,curriculum,"eeus,erus",,/grid/visual_asset/image/4ddec9f95b76e14df600000a/9962_1_.jpg,"<p>Ellison loves Science. That's why we offer so many curriculum-based dies featuring this subject, including popular alphabets and designs to create essential hands-on activities and engaging visuals. Each shape helps illustrate important sciences such as life, physical, earth and space as well as social perspectives like recycling/conservation, while promoting interactive fun for today's creative classroom. Ellison Dies are supported by free lessons to download or print out for amazing activities all year long!</<p>"
4dcd4e1a02f3993abc000022,social-studies,Social Studies,curriculum,"eeus,erus",,/grid/visual_asset/image/4ddede4902f3990253000014/medium_3081_1_.jpg,"<p>Ellison loves Social Studies. That's why we offer so many curriculum-based dies featuring this subject, including popular alphabets and designs to create essential hands-on activities and engaging visuals. Each shape reinforces important issues impacting individuals, their communities and the world, while promoting interactive fun for today's creative classroom. Ellison Dies are supported by free lessons to download or print out for amazing activities all year long!</<p>"
4ee9015a5b76e115430012a7,stem-science-technology-engineering-math,"STEM (Science, Technology, Engineering & Math)",curriculum,"eeus,erus",,/grid/visual_asset/image/4f3a891d02f3994898000683/1203_stem_subcor_half.jpg,"<p>Ellison loves STEM. That's why we offer so many curriculum-based dies featuring science, technology, engineering and math to create essential hands-on activities and engaging visuals. Each shape reinforces core concepts, while promoting interactive fun for today's creative classroom.</<p>"
50bd15a6fb60b54fc2000a89,7gypsies,7gypsies,designer,"szus,szuk,erus",,/grid/visual_asset/image/50bd15ccfb60b54f92000e49/7g_logo.jpg,"<p>So who exactly are the 7gypsies? Established in 2000, 7gypsies is the invention of an amazing married couple with an eye for art, collecting and creating for their family. Named in honor of their 7 beautiful children, the couple came up with a business venture that combines their vast traveling experiences with their passion for designing for the scrapbooking industry. They roam the craft and scrapbooking industries, looking for the whimsical, the faded and worn, the fantastic and beautiful little objects others leave behind. These are the treasures that bring stories to life. Now they've teamed up with Sizzix on a collection of designs to bring you closer to your own personal creative odyssey! Learn more about <a href=""http://www.sevengypsies.com/"">7gypsies</a>.</<p>"
4dcc305702f3990cf20000ca,basicgrey,BasicGrey,designer,"szus,szuk,erus",,/grid/visual_asset/image/4dfb947302f39940dc00001b/basicgrey.jpg,"<p>Deliciously different. Ambitiously diverse. Remarkably distinct. That's BasicGrey.<a target=""_blank"" href=""http://www.basicgrey.com/scrapbook/""> BasicGrey</a> is an award-winning, US-based design house which creates self-branded and licensed products for the scrapbooking, fabric and general craft industries. This multi-disciplined team also creates digital content that can be transformed into digital scrapbooks, blogs and e-cards. Originality is the backbone of every BasicGrey design, as well as for every product manufactured and every approach to a new project. BasicGrey strives to set the standard and not follow the trend. This hobby innovator sees themselves as the bar to be measured by and the company to watch because of their one-of-a-kind qualities. BasicGrey remains true to its popular avant-garde style, offering artists exceptional designs and products.</<p>"
4dcc305502f3990cf2000022,beth-reames,Beth Reames,designer,"szus,szuk,erus",,/grid/visual_asset/image/4dfb950002f39940dc000055/beth_reams.jpg,"<p>In her 16-plus years in the scrapbooking industry, Beth has lost count of the idea books and magazines to which she has contributed. She worked as a product designer for EK Success for eight years, partnered with a friend to create the Border Buddy template line and worked with Ellison for eight years as a craft designer. Beth and her husband, Randy, have four children and find that the kids and their friends provide plenty of scrapbooking photo ops. Beth says the worst thing about scrapbooking is when the time comes to clean off her desk!</<p>"
4dcc305502f3990cf2000023,brenda-pinnick,Brenda Pinnick,designer,"szus,szuk,erus",,/grid/visual_asset/image/4dfb95d15b76e1696a000023/brendas_logo.jpg,"<p>Brenda Pinnick is an artist and a designer who combines her natural talent, her professional skills and her love of color to create delightful art for products including Sizzix dies, fabric for Henry Glass, stationery products for a number of clients and for home goods. Brenda is well known by crafters the world over for her playful art offered as crafting products sold in stores, on television and on the internet. Her fans enjoy learning techniques and being inspired by her creativity, her passion and her expertise as she shares her multi-disciplined knowledge with crafters and artisans alike. Brenda is a dynamic and generous teacher who inspires her students to find the artist within. Visit <a href=""http://www.brendapinnick.com/"">Brenda Pinnick.com</a> to learn more!</<p>"
50bd178afb60b570d000069b,brenda-walton,Brenda Walton,designer,"szus,szuk,erus",,/grid/visual_asset/image/50bd17cdfb60b570d00006ad/brenda_walton_logo.jpg,"<p>Brenda's world travels have greatly influenced her classic, nature-inspired designs, which have been warming hearts for over 20 years. Her artistic career began with a passion for sophisticated calligraphy, watercolor painting and graphic design. Her elegant work has been translated into an extensive array of popular, licensed products, including scrapbooking collections for K&amp;Company and greeting card and gift collections for Papyrus. Brenda brings her graceful hand lettering, illustration and vintage imagery to a distinctive line of charming and sophisticated dies for Sizzix. Brenda's die cutting and embossing products make it easy for crafters to express themselves artfully, to create unique personalized gifts and to celebrate each and every day. Learn more about <a href=""http://www.brendawalton.com/"">Brenda Walton</a>.</<p>"
4dcc305502f3990cf2000024,build-a-bear-workshop,Build-A-Bear Workshop,designer,"szus,szuk,erus",,/grid/visual_asset/image/4dfb96635b76e1696a000033/build_a_bear_ws.jpg,<p>You've got a style of your own. And so does Build-A-Bear Workshop&reg;. Check out all their latest and greatest die and embossing folder designs shown below. Just imagine the kinds of things you could create with these designs. Then wonder how you lived without them this long.</<p>
4dcc305502f3990cf2000025,cara-mariano,Cara Mariano,designer,"szus,szuk,erus",,/grid/visual_asset/image/4dfb96ff5b76e1696a000041/cara_mariano.jpg,"<p>Cara has been scrapbooking for more than 10 years and currently spends her days working as Art Director for Ellison. She enjoys spending time with her husband, Glenn, and taking pictures. Cara also loves going to the beach, which she is able to do quite often since she lives in warm and sunny Southern California.</<p> <p>When she's not relaxing on the beach, her free time is spent scrapbooking. She describes her scrapbooking style as clean and simple, with the focus on the pictures. She has a passion for pink cardstock, and her favorite scrapbooking subjects are her friends and family.</<p>"
4ffb424cfb60b545b50027d9,classroom-series,Classroom Series,designer,"szus,eeus,erus",,/grid/visual_asset/image/4ffe0155fb60b51bed0006a7/classroom_series_logo.jpg,"<p>Class is now in session for the Sizzix Classroom Series. This must-have collection of Sizzix Dies and eclips cartridges boldly creates a multitude of engaging shapes to empower learning in the classroom and beyond. Ideal for any teacher, tutor or parent motivating students to succeed, each shape enhances creative arts &amp; crafts as well as many other subject areas to make every discovery amazing!</<p>"
5468ee2402f3993fea00041d,craft-asylum,Craft Asylum,designer,"szus,szuk,erus",,/grid/visual_asset/image/546b8acf02f399328f000604/craft_asylum.jpg,"<p>Craft Asylum&reg; launched in 2014 and provides the perfect community for any creative ability, offering crafters quality products that are individually designed to work in harmony. They embrace each and every crafter to make timeless masterpieces that can be shared with friends and family. Time is one of the most important gifts and <a target=""_blank"" href=""http://www.creativerox.com/brands/craft-asylum"">Craft Asylum</a> supports this ethos through their inspiring product categories that are forever growing. Featuring gorgeous coordinating collections of papers, stamps and embellishments, plus an exciting collaboration with Sizzix&reg;, there is plenty in store for fans of this fresh new brand!</<p>"
4dcc305502f3990cf2000026,debi-adams,Debi Adams,designer,"szus,szuk,erus",,/grid/visual_asset/image/4dfb981302f39940dc0000d0/debi_potter.jpeg,"<p>Debi is no stranger to the scrapbooking industry; she's been scrapbooking for more than 15 years and has designed a variety of embellishments and dies. Debi worked with Ellison for eight years as a craft designer. She enjoys sewing unique fashion and home d&eacute;cor items, as well as creating custom wall murals. Her ""addictions"" include Saturday morning garage sales and window shopping at Anthropologie.</<p> <p>Debi has four daughters, Kristen, Chellie, Lauren and Alyssa. They enjoy water sports, dancing and planning unique themed holidays for their family get togethers.</<p>"
4dcc305502f3990cf2000027,debi-potter,Debi Potter,designer,"szus,szuk,erus",,/grid/visual_asset/image/4dfb981302f39940dc0000d0/debi_potter.jpeg,"<p>Debi has been papercrafting for more than 10 years and currently spends her days working as a freelance designer creating inspirational projects for the consumer craft magazines in the UK. More recently, Debi has turned her attention to working with fabric to create stylish home d&eacute;cor projects and describes her style as shabby chic using florals, stripes and polka dots.</<p> <p>When she's not tending to magazine submissions, Debi runs workshops at craft shops and consumer craft fairs. This allows her to share ideas and spend time with fellow crafters.</<p>"
4dcc305502f3990cf2000028,deena-rutter,Deena Rutter,designer,"szus,szuk,erus",,/grid/visual_asset/image/4dfb98aefb60b539d10000a6/deena_rutter_signature.jpg,<p>You've got a style of your own. And so does Deena Rutter. Check out her die and embossing folder designs shown below. Just imagine the kinds of things you could create with these designs. Then wonder how you lived without them this long.</<p>
4dcc305502f3990cf2000029,deena-ziegler,Deena Ziegler,designer,"szus,szuk,erus",,/grid/visual_asset/image/4dfb998402f39940dc0000d9/deena_ziegler.jpg,"<p>Deena has always stored memorabilia in albums but has been ""officially"" scrapbooking for more than 15 years now. Her favorite scrapbooking subjects are her daughters, Niguel and Kylah, and she will always set aside time to scrapbook when they are willing to join her. Deena and her husband, Randy, have also collected many travel photos through the years, which she enjoys scrapbooking. Deena has a love of cardmaking and teaches monthly card classes at a local store and online. When Deena's not scrapbooking her personal memories, she's here at Sizzix helping to inspire you with new techniques and creative ways to use your die-cuts.</<p>"
4dcc305502f3990cf200002a,dena-designs,Dena Designs,designer,"szus,szuk,erus",,/grid/visual_asset/image/4dfb9a6502f39940dc0000e9/dena_designs.jpg,"<p>""Embellish your life"" is Dena's motto, and her products, books and media exposure have reached a legion of fans that value friendship, home, family and self-expression. As President and Creative Director of Dena Designs, Inc., Dena has beautifully juggled the roles of designer, businesswoman and mom while crafting a hugely successful company, lifestyle brand and wide array of products, ranging from home d&eacute;cor and accessories to greeting cards, gifts, craft items, books and more. What began 20 years ago as a Bloomingdale's best-selling bedding collection is now a merchandising/media program generating multi-millions in worldwide sales. Learn more at <a href=""http://www.denadesigns.com/"">Dena Designs.com</a>.</<p>"
